               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  57,            0.019161,            0.010279,                   0,             0.99727,              0.9434,             0.95408,             0.77919,            0.018165,           0.0044307,                   0,            0.002608,            0.002608,            0.002608
                  58,            0.019913,            0.010417,                   0,             0.99623,              0.9434,             0.95738,             0.78138,            0.017176,           0.0044679,                   0,            0.002476,            0.002476,            0.002476
                  59,            0.019742,            0.010587,                   0,             0.99811,              0.9434,             0.97758,             0.79234,            0.016662,           0.0044008,                   0,            0.002344,            0.002344,            0.002344
                  60,            0.019784,            0.010694,                   0,              0.9981,              0.9434,             0.97691,             0.80881,            0.016466,            0.004405,                   0,            0.002212,            0.002212,            0.002212
                  61,            0.019528,            0.011114,                   0,             0.99672,              0.9434,             0.97642,             0.79726,            0.016617,           0.0043418,                   0,             0.00208,             0.00208,             0.00208
                  62,            0.019705,            0.011291,                   0,             0.99726,              0.9434,             0.97494,             0.79709,            0.016659,           0.0042287,                   0,            0.001948,            0.001948,            0.001948
                  63,            0.019982,            0.010893,                   0,             0.99731,              0.9434,             0.97729,             0.80445,            0.016185,           0.0042496,                   0,            0.001816,            0.001816,            0.001816
                  64,            0.019878,            0.010674,                   0,             0.99626,              0.9434,             0.97634,             0.79617,            0.016184,           0.0043057,                   0,            0.001684,            0.001684,            0.001684
                  65,            0.018803,            0.010056,                   0,             0.99689,              0.9434,             0.97718,             0.79042,            0.016525,            0.004266,                   0,            0.001552,            0.001552,            0.001552
                  66,            0.019235,            0.010508,                   0,             0.99686,              0.9434,             0.96283,             0.79731,            0.016597,           0.0041338,                   0,             0.00142,             0.00142,             0.00142
                  67,            0.018958,            0.010451,                   0,             0.99683,              0.9434,             0.96715,             0.80631,            0.016425,           0.0041323,                   0,            0.001288,            0.001288,            0.001288
                  68,            0.019443,            0.010604,                   0,             0.99652,              0.9434,             0.96697,             0.81348,            0.016193,           0.0041903,                   0,            0.001156,            0.001156,            0.001156
                  69,            0.018491,            0.010025,                   0,             0.99778,              0.9434,             0.97967,             0.80478,            0.016185,           0.0043134,                   0,            0.001024,            0.001024,            0.001024
                  70,            0.019612,            0.010713,                   0,             0.98072,             0.95991,              0.9773,             0.80118,            0.015987,           0.0044152,                   0,            0.000892,            0.000892,            0.000892
                  71,            0.017923,            0.010116,                   0,             0.99756,              0.9434,             0.98122,             0.81236,            0.016143,           0.0043246,                   0,             0.00076,             0.00076,             0.00076
                  72,            0.017976,            0.010464,                   0,             0.99541,              0.9434,             0.97875,              0.7964,            0.016238,           0.0042524,                   0,            0.000628,            0.000628,            0.000628
                  73,            0.018303,            0.010298,                   0,             0.99585,              0.9434,             0.97088,              0.8031,            0.016291,           0.0042172,                   0,            0.000496,            0.000496,            0.000496
                  74,            0.018038,           0.0098302,                   0,             0.99617,              0.9434,             0.97028,             0.80575,            0.016048,           0.0042228,                   0,            0.000364,            0.000364,            0.000364
