               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  41,            0.022084,            0.010548,                   0,             0.97875,              0.9434,             0.95242,             0.78172,            0.017377,           0.0046889,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.021828,            0.010219,                   0,             0.98038,             0.94276,             0.94395,             0.79408,             0.01568,           0.0044487,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.022927,            0.010374,                   0,             0.97744,             0.96226,             0.98068,             0.79574,            0.016648,           0.0044537,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.022909,             0.01032,                   0,             0.98034,             0.94095,             0.95968,             0.76229,            0.016433,           0.0044741,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.022605,            0.010823,                   0,              0.9977,             0.96226,             0.98187,             0.78665,            0.016448,            0.004585,                   0,            0.005644,            0.005644,            0.005644
                  46,             0.02148,            0.010182,                   0,             0.99736,              0.9434,             0.97822,             0.74685,            0.018606,           0.0046258,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.020527,            0.010103,                   0,             0.99892,             0.96226,             0.98111,             0.79264,            0.016527,           0.0044327,                   0,            0.005446,            0.005446,            0.005446
                  48,             0.02088,            0.010521,                   0,             0.99953,             0.96226,              0.9819,             0.77943,            0.017173,           0.0045702,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.020354,           0.0096245,                   0,             0.96112,             0.98113,              0.9846,             0.79906,            0.017022,           0.0043432,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.021175,            0.010176,                   0,             0.99645,             0.96226,             0.98463,             0.78471,            0.017713,           0.0045415,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.021075,           0.0099371,                   0,             0.99754,             0.96226,             0.98471,              0.7811,            0.017097,           0.0047182,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.021263,            0.010057,                   0,             0.99832,             0.96226,             0.98469,             0.82259,            0.015005,           0.0044699,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.019445,           0.0095304,                   0,             0.99817,             0.96226,             0.98412,             0.81744,             0.01598,           0.0047209,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.019418,           0.0095621,                   0,             0.99729,             0.96226,             0.97563,             0.81037,            0.016654,           0.0046935,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.019288,           0.0096267,                   0,                   1,             0.95804,             0.97829,             0.81941,             0.01596,           0.0047054,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.019313,           0.0096342,                   0,              0.9945,             0.96226,             0.98043,              0.7969,            0.014949,           0.0046201,                   0,            0.004555,            0.004555,            0.004555
                  57,             0.01865,           0.0091079,                   0,             0.97801,              0.9434,             0.95951,             0.81308,            0.016113,           0.0045877,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.019635,           0.0092797,                   0,             0.99662,             0.96226,             0.98249,             0.78562,             0.01581,           0.0045793,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.019187,           0.0093591,                   0,             0.99819,              0.9434,             0.98431,             0.77485,            0.015546,           0.0046307,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.019557,           0.0095676,                   0,             0.97862,             0.96226,             0.98474,              0.8028,            0.014734,           0.0047075,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.019205,           0.0097985,                   0,             0.99879,              0.9434,             0.98315,             0.78116,             0.01529,           0.0049193,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.019167,           0.0098579,                   0,             0.99865,              0.9434,             0.98311,             0.80773,             0.01407,           0.0048351,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.019184,           0.0097507,                   0,             0.99675,              0.9434,             0.98314,             0.80215,            0.015227,           0.0049668,                   0,            0.003862,            0.003862,            0.003862
                  64,             0.01756,           0.0092788,                   0,             0.99711,              0.9434,             0.98345,             0.82349,            0.014269,           0.0047967,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.017598,           0.0087627,                   0,             0.98015,              0.9434,             0.98107,              0.8191,            0.014553,            0.004833,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.018537,           0.0093614,                   0,                   1,             0.95986,             0.98241,             0.84448,            0.014332,           0.0047699,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.017892,           0.0092548,                   0,             0.99759,              0.9434,             0.98224,             0.84235,            0.013962,           0.0047423,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.018136,           0.0090819,                   0,             0.99781,              0.9434,             0.98445,             0.82523,            0.013962,            0.004578,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.017243,           0.0087561,                   0,             0.99769,              0.9434,             0.98374,             0.79041,            0.015806,           0.0046645,                   0,            0.003268,            0.003268,            0.003268
                  70,             0.01775,           0.0093075,                   0,             0.99866,              0.9434,             0.98276,             0.82253,            0.014387,           0.0045485,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.016009,           0.0087627,                   0,             0.99769,              0.9434,             0.98021,             0.83008,             0.01389,           0.0046427,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.016179,           0.0089574,                   0,             0.97842,             0.92453,             0.95902,             0.82795,            0.014452,           0.0047296,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.016239,           0.0088796,                   0,             0.99684,              0.9434,             0.97951,             0.80577,            0.015229,           0.0048745,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.017116,           0.0085608,                   0,             0.99797,              0.9434,             0.98025,             0.80283,            0.014431,           0.0047652,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.017177,           0.0094202,                   0,              0.9783,             0.92453,             0.95389,             0.82192,            0.013807,           0.0047279,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.016278,           0.0087843,                   0,             0.97637,             0.92453,             0.95718,             0.83647,            0.014013,           0.0047862,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.016085,           0.0082366,                   0,              0.9765,             0.92453,             0.95581,             0.81175,            0.014568,           0.0049664,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.015565,           0.0084365,                   0,             0.97629,             0.92453,             0.95158,             0.83585,            0.013976,           0.0048983,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.015505,           0.0083626,                   0,             0.97513,             0.92453,             0.94878,             0.82907,            0.013982,           0.0048954,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.015956,           0.0089375,                   0,             0.97702,             0.92453,             0.95287,             0.83212,            0.014057,           0.0048497,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.015408,           0.0087498,                   0,             0.97617,             0.92453,             0.95646,             0.84935,            0.014048,           0.0048414,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.015427,           0.0078675,                   0,             0.97544,             0.92453,             0.95469,             0.85052,            0.013938,           0.0047604,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.015272,           0.0089322,                   0,             0.99477,              0.9434,             0.97636,             0.82725,            0.014308,           0.0048241,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.015224,           0.0080866,                   0,              0.9943,              0.9434,             0.97881,             0.82937,            0.014428,           0.0047752,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.014795,           0.0078059,                   0,             0.97764,              0.9434,             0.97745,             0.81571,            0.014272,           0.0046998,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.015109,           0.0079991,                   0,             0.99458,              0.9434,             0.98113,             0.82164,            0.014215,           0.0046393,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.015113,           0.0085041,                   0,             0.99794,              0.9434,             0.98439,             0.82852,            0.014367,           0.0044994,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.014878,           0.0079529,                   0,              0.9968,              0.9434,              0.9802,             0.83717,            0.013584,           0.0045992,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.014984,           0.0080846,                   0,             0.99769,              0.9434,             0.98083,             0.83307,             0.01361,            0.004602,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.014711,           0.0082198,                   0,             0.97788,             0.92453,             0.94996,             0.82532,            0.013683,           0.0046513,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.014483,           0.0082868,                   0,             0.99763,              0.9434,             0.98007,             0.82727,            0.013732,           0.0046159,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.015151,           0.0080339,                   0,             0.99775,              0.9434,             0.97974,             0.83021,            0.013813,           0.0046071,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.014507,           0.0082243,                   0,              0.9977,              0.9434,             0.97973,             0.82898,            0.013605,           0.0045595,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.014033,           0.0074455,                   0,              0.9977,              0.9434,             0.97862,             0.82757,            0.013708,           0.0045823,                   0,            0.000793,            0.000793,            0.000793
                  95,             0.01445,           0.0078265,                   0,             0.99772,              0.9434,             0.97892,             0.82857,            0.013786,            0.004633,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.014418,           0.0077199,                   0,              0.9976,              0.9434,             0.98215,             0.82357,            0.013712,           0.0046066,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.014256,           0.0079682,                   0,             0.99782,              0.9434,             0.98177,              0.8349,            0.013584,           0.0045707,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.013931,           0.0076947,                   0,             0.99753,              0.9434,             0.98182,             0.82953,              0.0137,           0.0045698,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.014155,           0.0078572,                   0,             0.99754,              0.9434,             0.98184,             0.83228,            0.013388,           0.0045563,                   0,            0.000298,            0.000298,            0.000298
