               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  71,            0.018647,            0.010099,                   0,             0.97986,             0.91797,             0.96897,             0.80856,              0.0165,           0.0043728,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.018785,            0.010456,                   0,             0.97993,             0.92128,             0.96938,             0.80915,            0.015907,           0.0043664,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.018897,            0.010292,                   0,             0.97997,             0.92294,             0.96625,             0.80637,            0.016268,           0.0044336,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.019275,           0.0098322,                   0,             0.97517,             0.92453,             0.96473,             0.79756,             0.01633,           0.0045344,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.019819,            0.010751,                   0,             0.97833,             0.92453,             0.96709,             0.81387,            0.015615,            0.004551,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.018566,             0.01011,                   0,             0.98038,             0.94271,             0.96521,             0.81469,            0.014962,           0.0045626,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.018366,           0.0096058,                   0,             0.98038,             0.94295,             0.96483,             0.82282,            0.014597,           0.0044273,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.018271,           0.0098077,                   0,             0.99252,             0.92453,             0.97293,             0.81175,            0.014965,           0.0044578,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.018393,           0.0098418,                   0,                   1,             0.93982,             0.97302,             0.82127,            0.014981,             0.00433,                   0,            0.002278,            0.002278,            0.002278
                  80,             0.01866,            0.010554,                   0,             0.99721,              0.9434,             0.97802,             0.82416,            0.015136,           0.0043229,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.018016,            0.010235,                   0,             0.99811,              0.9434,             0.97828,             0.82455,            0.015269,           0.0042992,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.017732,           0.0091664,                   0,                   1,             0.94187,             0.97782,             0.83652,             0.01516,           0.0043099,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.017665,            0.010323,                   0,             0.99758,              0.9434,             0.97375,             0.82329,            0.015508,           0.0043184,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.017672,           0.0094453,                   0,                   1,             0.94127,             0.97696,             0.82237,            0.015665,           0.0043221,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.017182,           0.0092299,                   0,                   1,             0.93889,             0.97132,             0.82597,            0.015433,            0.004341,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.017925,           0.0095104,                   0,              0.9778,              0.9434,             0.96768,             0.81087,            0.015742,            0.004407,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.017836,           0.0099796,                   0,             0.97897,              0.9434,             0.96729,              0.8108,            0.016014,           0.0044419,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.017466,           0.0093103,                   0,                   1,             0.93836,             0.98139,             0.82107,            0.015279,           0.0042772,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.017795,           0.0094672,                   0,             0.99707,             0.92453,             0.97793,             0.81963,            0.015594,           0.0041792,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.017447,           0.0097723,                   0,             0.99703,             0.92453,             0.97477,             0.82032,            0.015364,           0.0041643,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.017431,           0.0099489,                   0,             0.99402,             0.92453,             0.98084,             0.81859,            0.014903,           0.0041309,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.018186,           0.0095808,                   0,             0.98036,              0.9418,             0.97279,              0.8217,            0.014846,           0.0042615,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.017088,           0.0096976,                   0,             0.98036,             0.94207,             0.97007,             0.82469,            0.014729,           0.0043181,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.016829,           0.0089811,                   0,             0.95887,              0.9434,             0.96678,             0.82334,             0.01493,           0.0043621,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.017226,           0.0093918,                   0,             0.97678,              0.9434,             0.96246,             0.81962,            0.014928,           0.0044533,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.017341,           0.0091951,                   0,             0.98036,             0.94207,              0.9653,             0.81307,            0.014919,           0.0043846,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.016971,           0.0093858,                   0,             0.98003,              0.9434,             0.96663,             0.82069,            0.015004,           0.0043991,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.016543,           0.0091871,                   0,             0.98016,              0.9434,             0.96662,             0.81969,            0.015082,           0.0043645,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.017021,           0.0093185,                   0,             0.97974,              0.9434,             0.96507,             0.81825,            0.015175,           0.0043551,                   0,            0.000298,            0.000298,            0.000298
